id_unico,ano,bases_origem,doi,titulo,resumo_presente,decisao_qualitativa_final,rqs_confirmadas_leitura,rq0_confirmada,rq1_confirmada,rq2_confirmada,rq3_confirmada,rq4_confirmada,rq5_confirmada,tipo_contribuicao_artigo,criterios_identificados_leitura,metodos_decisao_identificados_leitura,contexto_edificacao_identificado_leitura,dimensoes_sustentabilidade_identificadas_leitura,lacuna_ou_limite_identificado_leitura,motivo_decisao,evidencia_curta_do_resumo,nivel_confianca_decisao,necessita_full_text_pontual,motivo_full_text_pontual,asreview_label_compativel,observacao_auditoria
REG_05283,2025,Scopus,10.1108/jfm-12-2023-0123,An in-depth analysis of facility management approaches in Nigeria's ailing healthcare sector,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;desempenho_operacional;informacao_dados,framework,hospital;portfolio_predial,ambiental;economica;social;tecnica_operacional;institucional,"Purpose This study aims to examine facility management practices in the Nigerian healthcare sector, exploring approaches and identifying challenges facing effective healthcare facilities management.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Purpose This study aims to examine facility management practices in the Nigerian healthcare sector, exploring approaches and identifying challenges facing effective healthcare facilities management.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05338,2025,Crossref|Scopus|WoS,10.3390/su17146639,Developing Performance Measurement Framework for Sustainable Facility Management (SFM) in Office Buildings Using Bayesian Best Worst Method,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;condicao_fisica;energia;conforto;desempenho_operacional;residuos,ranking;scoring;Bayesian Best Worst Method;framework,edificio_comercial;portfolio_predial;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;energia;conforto,The systematic literature review revealed a limited number of studies developing a performance measurement framework for SFM in office buildings and/or other building types in the literature.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","The confluence of financial constraints, climate change mitigation efforts, and evolving user expectations has significantly transformed the concept of facility management (FM).",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05371,2025,Scopus|WoS,10.1680/jinam.23.00033,Artificial intelligence in healthcare facilities asset information management: mixed review,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;condicao_fisica;desempenho_operacional;informacao_dados;manutenibilidade,decision support;framework;BIM;machine learning,hospital;portfolio_predial,ambiental;economica;social;tecnica_operacional;institucional,"The findings reveal a significant gap between research findings and practical implementation, highlighting the need for further integration and real-world usage of AI-powered solutions in healthcare facilities settings.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","This study identified notable gaps, including the need for research on utilising AI to enhance asset management in healthcare, including maintenance scheduling and procurement processes.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05379,2025,Scopus,10.3390/eng6060118,Offshore Wind Turbine Key Components’ Life Cycle Cost Analysis (LCCA): Specification Options in Western Australia,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3,sim,sim,sim,sim,nao,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;energia;vida_util;desempenho_operacional;emissoes_carbono;residuos,life-cycle cost;framework,nao_identificado_no_resumo,ambiental;economica;tecnica_operacional;institucional;energia;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Laminated Veneer Lumber (LVL) presents an alternative material for offshore wind turbine towers and blades for an energy sector whose greenhouse gas emissions are substantial.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05404,2025,Scopus|WoS,10.1108/ijbpa-04-2022-0060,Strategic planning of sustainable maintenance in heritage school buildings: Malaysia perspectives,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;contexto_publico_universitario;custo_ciclo_de_vida;lacuna_para_ies_publicas,custo;condicao_fisica;informacao_dados;manutenibilidade,framework,escola;patrimonio_historico;edificio_generico,ambiental;economica;tecnica_operacional;institucional,"© 2022, Emerald Publishing Limited.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Although the strategies of these two approaches are different, their combination resulted in sustainable heritage building maintenance.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05430,2025,Scopus|WoS,10.1108/sasbe-07-2023-0170,Development of an ontology-based asset information model for predictive maintenance in building facilities,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,energia;desempenho_operacional;informacao_dados,decision support;framework;digital twin,portfolio_predial;edificio_generico,ambiental;tecnica_operacional;institucional;energia;ciclo_de_vida,"Findings: The research findings indicate that while the development of ontology faced challenges in defining missing entities and relations in the context of predictive maintenance, insights gained from the interviews enabled the establishment of a comprehensi","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Purpose: The purpose of this research is to develop a framework of an ontology-based Asset Information Model (AIM) for a Digital Twin (DT) platform and enhance predictive maintenance practices in building facilities that,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05449,2025,Scopus,10.1016/j.jobe.2024.111515,Enhancing asset management: Integrating digital twins for continuous permitting and compliance - A systematic literature review,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;energia;seguranca;vida_util;desempenho_operacional;informacao_dados,optimization;framework;digital twin,hospital;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;risco;energia;seguranca;ciclo_de_vida,Future research should focus on developing comprehensive strategies to address these challenges and leverage these advancements for enhanced knowledge and asset management.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","The emergence of Digital Twin technologies (DT) has revolutionised construction works and asset management, thereby improving efficiency and control through exceptional precision and operational transparency.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05452,2025,Scopus|WoS,10.1007/s41062-025-01986-z,Optimization of an integrated hybrid commercial building with building information modelling,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;energia;desempenho_operacional;informacao_dados,optimization;scoring;framework;BIM;IoT,hospital;edificio_comercial;portfolio_predial;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;energia;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","BIM helps identify Mechanical, electrical, and Plumbing (MEP) problems early and optimizes resource consumption for sustainability and cost-effectiveness through digital modelling and simulations.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05478,2025,Scopus,10.26599/jic.2025.9180080,The development of prefabricated buildings and intelligent construction based on digital twins,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;risco;vida_util;desempenho_operacional;informacao_dados;manutenibilidade,optimization;framework;digital twin,edificio_generico,ambiental;economica;tecnica_operacional;institucional;risco;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The effects of prefabricated buildings on the exploitation and building life cycle of green buildings are analyzed after the digital twin capability is prohibited.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05495,2025,Scopus,10.3390/app15052855,Research on Real-Time Control Strategy for HVAC Systems in University Libraries,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;contexto_publico_universitario;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;energia;conforto;desempenho_operacional;informacao_dados,optimization;framework,universidade;escola;campus;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;energia;conforto,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","The energy consumption of library facilities in college buildings is significant, with the HVAC system accounting for 40–60% of the total energy use.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05517,2025,Scopus|WoS,10.1016/j.engstruct.2024.119393,Life-cycle cost assessment of conventional and self-centering steel frames in seismic zones: An extra focus on environmental impacts,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;risco;vida_util;desempenho_operacional;emissoes_carbono;residuos,life-cycle cost;framework,edificio_generico,ambiental;economica;tecnica_operacional;institucional;risco;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",This study develops a life-cycle cost assessment framework that integrates seismic loss and environmental costs (carbon pricing).,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05558,2025,Scopus|WoS,10.3390/su17020487,Applications of Digital Technologies in Promoting Sustainable Construction Practices: A Literature Review,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;energia;vida_util;desempenho_operacional;informacao_dados,optimization;Delphi;framework;BIM,edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;energia;ciclo_de_vida,"Finally, the potential future research trends in this field were proposed: (1) strengthening research on the application of more digital technologies; (2) expanding the use of digital technologies in the Operation and Maintenance (O & M) and demolition phases;","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","In recent years, the applications of digital technologies in sustainable construction have gained increasing interest.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05559,2025,Scopus,10.1088/1742-6596/3140/4/042019,Exploiting digital twins for occupancy and energy optimisation for office buildings,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;condicao_fisica;energia;conforto;desempenho_operacional;emissoes_carbono;informacao_dados,optimization;scoring;framework;digital twin;IoT;machine learning,edificio_comercial;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;energia;conforto,Future research should address these challenges and explore the scalability of this promising framework.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The growing need for energy efficiency and sustainable building management has driven interest in digital twins (DTs) - virtual replicas that optimize building operations.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05613,2025,Scopus,10.15866/irece.v16i4.25306,Potential for Integrating Post-Construction Facility Management with BIM in Steel Building Projects in the Middle East,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;energia;vida_util;desempenho_operacional;informacao_dados,scoring;framework;BIM,portfolio_predial;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;energia;ciclo_de_vida,"Through a comprehensive survey of professionals involved in the construction and facility management sectors, the study aims to gauge the current practices, challenges, and anticipated benefits of this integration.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","This study explores the potential for integrating post-construction facility management with Building Information Modeling (BIM) in steel building projects in the Middle East, given Jordan as a case study.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05632,2025,Scopus|WoS,10.1108/f-09-2024-0134,Integration of technology in decision-making in university facilities management: a literature review,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;contexto_publico_universitario;energia_desempenho_operacional;risco_seguranca_conforto;lacuna_para_ies_publicas,risco;desempenho_operacional;informacao_dados,decision support;framework;BIM,universidade;campus;portfolio_predial;edificio_generico,ambiental;tecnica_operacional;institucional,It addresses a critical research gap by focusing on the integration of technology in FM.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Purpose In Africa, Facilities Management (FM) remains underdeveloped, hindered by conventional practices, weak technological adoption and resistance to change.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05645,2025,Scopus,10.1061/9780784486436.083,Digital Twins for Sustainable Hospitality Facilities Management: A Review and Empirical Investigation,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional,energia;emissoes_carbono;informacao_dados,framework,hospital;edificio_comercial;portfolio_predial,ambiental;tecnica_operacional;institucional;energia,This study aims to investigate the role of DT in assisting hotel FM to address sustainability challenges.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Digital Twins (DT) hold considerable potential to transform hospitality facilities management (FM) to advance sustainability.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05650,2025,Scopus,10.21315/jcdc.2025.30.2.6,Barriers to Digital Transformation in Facilities Management: Insights from a Developing Country,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ4;RQ5,sim,sim,sim,nao,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida,custo;desempenho_operacional;informacao_dados,framework,hospital;portfolio_predial,economica;social;tecnica_operacional;institucional,"However, its adoption, particularly in developing countries, remains slow due to persistent barriers.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Digital transformation (DT) is increasingly recognised as essential for enhancing operational efficiency, sustainability and competitiveness in facilities management (FM).",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05740,2025,Scopus|WoS,10.1108/ecam-11-2024-1526,The driving mechanism for promoting the transition to sustainable operation and maintenance management of major infrastructure projects: a SLR-ISM-MICMAC analysis,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,desempenho_operacional;manutenibilidade,decision support;framework,edificio_generico,ambiental;social;tecnica_operacional;institucional;ciclo_de_vida,"To address this research gap, this study explores its driving mechanism based on an integrated methodological framework combining systematic literature review (SLR), interpretive structural modeling (ISM), and cross-impact matrix multiplication applied to clas","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Purpose: The long-term operation, dynamic environment, and increased legislation of major infrastructure projects in China promote the transition to a sustainable operation and maintenance management model.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05812,2025,Scopus|WoS,10.1007/978-3-032-01036-0_42,Research on Circular Design Criteria for Historic Building Protection,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4,sim,sim,sim,sim,sim,nao,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;vida_util;desempenho_operacional,AHP;decision support;framework,edificio_residencial;patrimonio_historico;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;ciclo_de_vida,nao_identificada_no_resumo,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","According to statistics published by the Ministry of Housing and Urban-Rural Development (MOHURD) of the People’s Republic of China, by 2024, approximately 63,500 historic buildings have been officially recognized.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05816,2025,Scopus,10.1007/978-981-96-8765-7_2,Optimizing Fire Safety Compliance: Rule-Based Checking of As-Is BIM Models for Workplace Regulations,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,risco;condicao_fisica;seguranca;desempenho_operacional;informacao_dados,framework;BIM,edificio_generico,ambiental;tecnica_operacional;institucional;risco;seguranca;ciclo_de_vida,"© The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","By systematically linking workplace regulations with BIM models, the study aims to improve the efficiency and accuracy of fire safety inspections during the operation and maintenance (O&M) phase of buildings.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05872,2025,Scopus,10.1108/sasbe-08-2024-0315,Future directions and research gaps in city information modelling (CIM),sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;custo_ciclo_de_vida;risco_seguranca_conforto,custo;risco;informacao_dados,scoring;framework;BIM;IoT,portfolio_predial;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional,"Design/methodology/approach: The methodology combined bibliometric analysis and systematic review to critically examine the research gaps and future directions in CIM utilising the Web of Science (WoS), Scopus and Emerald Insight databases.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","The bibliometric analysis performed using VOSviewer combined the three databases to analyse 446 documents to identify publication trends, citation patterns and research hotspots combined the three databases.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_05925,2025,Scopus|WoS,10.1108/f-12-2024-0173,Appraising sustainable and resilient physical infrastructure facilities in higher education institutions: the role of smart maintenance management,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;contexto_publico_universitario;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto;lacuna_para_ies_publicas,custo;risco;desempenho_operacional;informacao_dados;manutenibilidade,framework;IoT,universidade;campus;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;risco,"The absence of regulation/ standards, maintenance expertise in smart infrastructure facilities, low maintenance budget, the fear of skill- biased technological change, the perceived maintenance cost and occupant behaviour/resistance to change emerged as the ma","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Studies regarding how the smart maintenance management (SMM) role can enhance sustainable and resilient HEIs physical infrastructure facilities are scarce.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06111,2024,Scopus|WoS,10.1061/jpcfev.cfeng-4828,Next-Generation Building Condition Assessment: BIM and Neural Network Integration,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional;custo_ciclo_de_vida;risco_seguranca_conforto,custo;condicao_fisica;seguranca;vida_util;desempenho_operacional;informacao_dados,fuzzy;ranking;framework;BIM;machine learning,edificio_comercial;portfolio_predial;hospital;edificio_generico,ambiental;economica;social;tecnica_operacional;institucional;risco;seguranca;ciclo_de_vida,Our research addresses these limitations by integrating BIM and neural networks.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",The inspection of building components plays a crucial role in reducing maintenance costs throughout the building's life cycle.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06159,2024,Scopus,10.1108/ijbpa-04-2022-0055,Developing a framework for building maintenance: a case study of Malaysia's low-cost housing via soft system methodology,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,custo;vida_util;desempenho_operacional;informacao_dados;manutenibilidade,life-cycle cost;framework,edificio_residencial;edificio_generico,economica;tecnica_operacional;institucional;ciclo_de_vida,Future research is needed to consider more extensive coverage and validate the developed framework from this study via a quantitative research design.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.",Purpose: The cost of residential building maintenance can harmfully affect low-income earners' expenditure if not checked.,alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06247,2024,Scopus|WoS,10.1108/sasbe-11-2022-0250,BIM-IoT-FM integration: strategy for implementation of sustainable water management in buildings,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;facility_management;energia_desempenho_operacional,desempenho_operacional;agua;informacao_dados,decision support;framework;BIM;IoT,edificio_comercial;portfolio_predial;edificio_generico,ambiental;tecnica_operacional;institucional,"By BIM–IoT integration, the consumption parameters and ranges for 17 categories of activities were determined to contribute to fulfill the research gap for the commercial buildings.","Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","Automating analysis using 3D models helps increase efficiency in buildings during the operational phase, consequently promotes sustainability.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
REG_06255,2024,Scopus,10.13374/j.issn2095-9389.2023.11.28.003,Research and application of carbon emission calculation methods for the whole life cycle of assembled steel structure office buildings,sim,manter_nucleo_principal,RQ0;RQ1;RQ2;RQ3;RQ4;RQ5,sim,sim,sim,sim,sim,sim,criterios_de_sustentabilidade;criterios_de_priorizacao;metodo_multicriterio_ou_decisao;gestao_manutencao_predial;energia_desempenho_operacional;custo_ciclo_de_vida,energia;vida_util;desempenho_operacional;emissoes_carbono;residuos,scoring;framework,edificio_comercial;edificio_generico,ambiental;tecnica_operacional;institucional;energia;ciclo_de_vida,It provides a reference for future research on the prediction of carbon emissions for similar office buildings and advancing carbon reduction initiatives in the construction industry.,"Resumo confirma contribuição direta à manutenção/gestão predial ou FM, articulando sustentabilidade com critérios, método, desempenho operacional ou decisão.","To accurately assess the carbon emissions associated with assembled steel structure office buildings, this study develops a comprehensive life cycle carbon emission calculation.",alta,nao,nao_aplicavel,include,"Auditoria qualitativa estruturada de título, resumo, palavras-chave e campos extraídos; sem uso de internet, PDFs ou full-text."
