id_unico,ano,bases_origem,doi,titulo,resumo,palavras_chave,estrato_uso_resumo,resumo_suficiente_para_extracao,rq0_integracao_sustentabilidade_decisao_manutencao,rq1_dimensoes_sustentabilidade,rq2_criterios_priorizacao,rq3_metodos_apoio_decisao,rq4_tipo_edificacao_contexto,rq5_lacunas_ies_publicas,n_rqs_respondidas,lista_rqs_respondidas,score_alinhamento_rq,uso_recomendado_artigo,justificativa_alinhamento_rq
REG_03392,2021,Scopus,10.5334/bc.136,Factors influencing the life-cycle GHG emissions of Brazilian office buildings,"Effective mitigation of greenhouse gas (GHG) emissions in the buildings sector requires a full understanding of the factors influencing emissions over the life-cycle of buildings, particularly in places where large additions to the building stock are expected. Currently, little is known about what affects the GHG emissions of buildings located in warmer climates, a typical situation for many emerging economies. This paper presents a study of emissions from Brazilian office buildings using building archetypes. A sensitivity analysis explores possible parameter ranges, various contributions to life-cycle impacts and their key drivers. For each of the 1000 building variations in the sample, the emissions were calculated using a life-cycle assessment. Multivariate regression analysis enabled the study of the results’ sensitivity to 10 parameters, influencing building operation, design and others. The emissions ranged from 20 to 106 kg CO2-eq/m2 gross floor area and year. Electricity mix, climate and cooling efficiency were the most impactful parameters, but building component service time was also significant. POLICY RELEVANCE Emerging economies are expected to rapidly increase their building stock and energy use, particularly for cooling in the coming decades. The findings show the key factors influencing the GHG emissions of office buildings in warm climates, typical for many emerging economies, such as Brazil. For effective mitigation, priority should be placed on reducing the carbon intensity of electricity and encouraging highly efficient heating, ventilation and air-conditioning systems. Policymakers may want to offer incentives for office buildings with a combination of natural ventilation and mechanical cooling, because they were less emission-intensive in every investigated city. The benefits are the biggest for buildings in which a high proportion of windows can be opened for natural ventilation. © 2021 The Author(s).",Brazil; climate change; cooling; developing countries; energy demand; greenhouse gas (GHG) emissions; hot climates; life-cycle assessment; mixed-mode ventilation; office buildings,D_descartar_sintese,sim,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,RQ2;RQ4;RQ5,2,excluir_do_artigo,RQ0=FALSE; RQ1=FALSE; RQ2=TRUE; RQ3=FALSE; RQ4=TRUE; RQ5=TRUE; n_rqs=3; score=2; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_00950,2016,Scopus,10.2175/193864716819713114,Vallejo sanitation and flood control district – Using asset management for better infrastructure decision making,"The objective of the Vallejo Sanitation and Flood Control District (District) Asset Management Program is to implement asset management best practices for investment and management decision making, appropriate for the District. The ultimate goal is to optimize reinvesting in the life cycle of the District’s infrastructure by understanding and continuously delivering levels of service to customers and stake holders while balancing the tradeoffs between cost of service and risk of asset failure. The approach is based on the US EPA’s Sustainable Asset Management Framework which uses a 10 step process to answer five core questions all infrastructure managers should be able to answer: 1. What is the current state of our assets? 2. What are our performance requirements and levels of service? 3. Which assets are critical to sustaining performance and pose the greatest risk to the District? 4. What are our best capital and O&M investment strategies? 5. What is our best long term funding plan? Phase 1 of the work is focused on developing an asset management framework and implementation plan. The initial phase also includes the development of a pilot asset management plan around the solids processing facility at the District’s wastewater treatment plant. Subsequent phases will use the framework and experience from the pilot, which will be applied to the rest of the plant, pump stations, and sewer and stormwater infrastructure. It is important to note that the approach is focused on implementing a strategy that will be sustainable within the District. To achieve this, the District will use the following three guiding principles: 1. “Fit-for-Purpose” - Make sure that approach for the District is appropriate and does not implement a “one size fits all” infrastructure management framework. 2. GHD and District Staff will work collaboratively in developing the best appropriate implementation strategy to efficiently leverage existing work and knowledge. 3. Develop the program so that asset management knowledge is transferred from GHD’s experienced asset management implementors to the District staff throughout the project. This manuscript presents the results of Phase 1, including the following: 1. Development of an asset management strategy and implementation plan. 2. Asset inventory and register development considerations. 3. How the District is using condition assessment protocols to estimate remaining life. 4. How risk is being used to prioritize needs and how tolerable risk is being considered in the decision making framework. 5. How Management Strategy Groups are being used as a basis to model “what-if” scenarios for different capital, operational and maintenance management strategies. 6. Content and structure of the Pilot Asset Management Plan that has been developed as “fit-for-purpose” for the District. 7. Needs and associated future investment requirements identified using Decision Support System (DSS) analysis; and, 8. Lessons learned (business improvement projects) and next steps. Copyright ©2016 Water Environment Federation.",Asset Management; Operations and Maintenance; Utility Management,D_descartar_sintese,parcial,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,RQ0;RQ1;RQ2;RQ3,3,excluir_do_artigo,RQ0=TRUE; RQ1=TRUE; RQ2=TRUE; RQ3=TRUE; RQ4=FALSE; RQ5=FALSE; n_rqs=4; score=3; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_02716,2022,Scopus,10.1088/1755-1315/1026/1/012053,Evaluation of using building information modelling in green building in Saudi Arabia construction contracts,"Building Information Modelling (BIM) enables, faster development, real-time monitoring of project performance, clash detection, knowledge management, more effective and efficient operation and maintenance, and provide more reliable and timely exchange of information to support the decision-making process. Despite the worldwide adoption of BIM, its implementation is the Kingdom of Saudi Arabia is not mature, especially when it comes to green buildings. The goal of this research is to investigate the use of BIM in green buildings in KSA and provide insights on the factors that need to be considered for optimal attainment of BIM outcomes. First, BIM implementation is analyzed in international contracts such as FIDIC and NEC4. Second, the local implementation of BIM in KSA is investigated through analysing the public works contract and the contract of case study of a mega project. Finally, a survey was conducted to identify and rate the (1) obstacles, and (2) benefits of BIM implementation in green building in KSA. Among the significant results was the fact that the strongest barrier to BIM implementation is the lack of support from the management to accept changing the current practices, and the weakest barrier is actually the costs of BIM implementation. The findings shed the light on significant aspects (such as increasing awareness about BIM and fostering flexibility in managers) that will enable successful implementation of BIM in green buildings in KSA; which in turn will result in cost and schedule savings.  © Published under licence by IOP Publishing Ltd.",,D_descartar_sintese,sim,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,5,RQ0;RQ1;RQ2;RQ3;RQ5,7,excluir_do_artigo,RQ0=TRUE; RQ1=TRUE; RQ2=TRUE; RQ3=TRUE; RQ4=FALSE; RQ5=TRUE; n_rqs=5; score=7; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_02855,2022,Scopus,,Conceptual Modeling of Lifecycle Digital Twin Architecture for Bridges: A Data Structure Approach,"The concept of Digital Twin (DT) has emerged in recent years to facilitate the use of Building Information Modeling during the entire projects' lifecycle. In the DT concept, cyber-physical system theory is utilized to collect condition data about an existing asset and then integrate this data into the digital model. The major limitation though is that the current scope of DT is limited to the operation and maintenance phase. Nevertheless, the DT concept can be extended to the entire lifecycle of the asset if the relevant sensory and non-sensory data are incorporated into the digital model in an automated and systematic way. However, in the current literature, there is no clear insight about such a holistic and life-cycle DT concept for infrastructure projects. Especially, there is very little understanding about how various sensory and non-sensory data from construction and operation phases can be seamlessly integrated into the 3D BIM models. Therefore, this research aims to develop a conceptual model for the architecture of Lifecycle DT (LDT) focusing on bridges. To this end, an ontological modeling approach is adopted. The proposed ontology is validated through a workshop session where domain experts assessed the results with respect to some competency questions. The outcome of the session indicated that the proposed ontology scored sufficiently in all the criteria and succeeded in satisfying the information needs of the LDT. Overall, the proposed model offers an insight into a lifecycle modeling practice as well as automated data incorporation, enabling a smooth transition towards an upgraded modeling practice. © 2022 International Association on Automation and Robotics in Construction.",Bridge information modelling; Digital twin; Lifecycle digital twin; Ontological modelling,D_descartar_sintese,nao,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,4,RQ0;RQ1;RQ2;RQ5,0,excluir_do_artigo,RQ0=TRUE; RQ1=TRUE; RQ2=TRUE; RQ3=FALSE; RQ4=FALSE; RQ5=TRUE; n_rqs=4; score=0; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_07017,2023,Scopus,10.1016/j.enbuild.2023.113268,Economics and lifecycle carbon assessment of coconut oil as an alternative to paraffin phase change materials in North America,"Globally, almost 40% of carbon emissions are attributable to building operation and embodied carbon. Phase change materials (PCMs) can store solar energy during peak periods to decrease summer cooling loads and overnight winter heating loads and emissions. At present, most PCMs are non-renewable paraffins with high embodied carbon; plant-based oils such as coconut oil may maintain the conditioning load reductions, while reducing the sustainability and embodied carbon of PCMs. The objective of this study was to determine the economic and emissions of coconut oil as an alternative to paraffins via full house simulations in three North American locations within different climate zones. It was found that paraffin PCM had greater embodied carbon and annual heating and cooling reductions than the coconut oil, causing the lifecycle carbon footprint to be lower with paraffin PCM than with the coconut oil over the house lifetime. This indicates the importance of developing bio-based PCMs with latent heat capacity that more closely compare to paraffins, in order to minimize total building carbon footprint. It was also found that the economic payback period of both PCMs may exceed the lifetime of the house and thus render the PCMs infeasible without reductions in capital costs or increased carbon pricing. © 2023 Elsevier B.V.",Coconut oil; Embodied carbon; Paraffin; Phase change materials,D_descartar_sintese,parcial,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,RQ2,-3,excluir_do_artigo,RQ0=FALSE; RQ1=FALSE; RQ2=TRUE; RQ3=FALSE; RQ4=FALSE; RQ5=FALSE; n_rqs=1; score=-3; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_04541,2026,Scopus,10.1016/j.cities.2026.107238,"Corrigendum/Erratum to “Integrating AI and spatial analysis for resilient and inclusive 15-minute cities: A case study of Gdańsk”(Cities, (2026), 173, C, (107011), (S026427512600243X), 10.1016/j.cities.2026.107011)","In this article, 25 references in the reference list contain errors, including missing authors, incomplete titles, and missing or incorrect publication details, such as publisher name, journal name, volume, and page numbers. The authors acknowledge that a corrigendum is required to correct the references, and the corrected list is provided below:-Abdelkarim, S. B., Ahmad, A. M., Ferwati, S., & Naji, K. (2023). Urban facility management improving livability through smart public spaces in smart sustainable cities. Sustainability, 15(23), 16257. https://doi.org/10.3390/su152316257-Bajjali, W. (2023). Proximity and network analysis. In ArcGIS Pro and ArcGIS Online: Applications in water and environmental sciences (pp. 287–331). Springer. https://doi.org/10.1007/978-3-031-42227-0_14-Biljecki, F., & Ito, K. (2021). Street view imagery in urban analytics and GIS: A review. Landscape and Urban Planning, 215, Article 104217. https://doi.org/10.1016/j.landurbplan.2021.104217-de Rijke, C. A., Lim, N. J., Iqbal, A., Brandt, S. A., & Sahlin, E. A. (2025). A systematic review of blue-green infrastructure's role and relevance in the mitigation and management of climate-induced hazards in x-minute cities. Planning Practice & Research, 1–29. https://doi.org/10.1080/02697459.2025.2516529-Enwin, A. D., & Ikiriko, T. D. (2023). Balancing urban development: Literature on the nexus between affordable housing and urban sprawl. International Journal of Research and Review, 10(12), 560–72.https://doi.org/10.52403/ijrr.20231259-Gehl, J. (2012). Life between buildings: using public space. Island Press.-Giles-Corti, B., Foster, S., Lynch, B., & Lowe, M. (2023). What are the lessons from COVID-19 for creating healthy, sustainable, resilient future cities? npj Urban Sustainability, 3(1), 29. https://doi.org/10.1038/s42949-023-00107-y-Guo, J., He, H., He, T., Lausen, L., Li, M., Lin, H., Shi, X., Wang, C., Xie, J., Zha, S., Zhang, A., Zhang, H., Zhang, Z., Zhang, Z., Zheng, S., & Zhu, Y. (2020). GluOnCV and GluonNLP: Deep learning in computer vision and natural language processing. Journal of Machine Learning Research, 21(23), 1–7. http://jmlr.org/papers/v21/19-429.html.-Huang, W., & Khalil, E. B. (2023). Walkability optimization: Formulations, algorithms, and a case study of Toronto. Proceedings of the AAAI Conference on Artificial Intelligence, 37(12), 14249–14258.-Kyriakidis, C., Apostolopoulos, K., Papadima, A., Sideris, A., Potsiou, C., & Efthimios, B. (2024). Navigating urban space: Unveiling patterns in walking routes through space syntax in Kypseli neighborhood (Athens). Tehnički glasnik, 18 (si1), 37–44. https://doi.org/10.31803/tg-20241013222733-Lee, D. (2022). Public Space in Transition: co-production and co-management of privately owned public space in Seoul and Berlin. transcript Verlag. https://doi.org/10.1515/9783839462324-Lin, T.-Y., Maire, M., Belongie, S., Hays, J., Perona, P., Ramanan, D., Dollár, P., & Zitnick, C. L. (2014). Microsoft COCO: Common objects in context. European Conference on Computer Vision, 740–755. Springer International Publishing.-Magina, F. B., Paul, B. N., & Lupala, J. M. (2024). Impacts of urban sprawl on people's livelihoods: analysis of urban fringe neighbourhoods in Dar es Salaam, Tanzania. International Planning Studies, 29(2), 198–212. https://doi.org/10.1080/13563475.2024.2358011-Murtagh, E. M., Mair, J. L., Aguiar, E., Tudor-Locke, C., & Murphy, M. H. (2021). Outdoor walking speeds of apparently healthy adults: A systematic review and meta-analysis. Sports Medicine, 51(1), 125–141. https://doi.org/10.1007/s40279-020-01351-3-Opach, T., Navarra, C., Rød, J. K., Neset, T. S., Wilk, J., Cruz, S. S., & Joling, A. (2023). Identifying relevant volunteered geographic information about adverse weather events in Trondheim using the CitizenSensing participatory system. Environment and Planning B: Urban Analytics and City Science, 50(7), 1806–1821. https://doi.org/10.1177/23998083221136557-Patimisco, L., Annunziata, A., & Murgante, B. (2024). Spatial and configurational analysis for the implementation of the 15-minute city model: The case study of Perugia, Italy. In A. Marucci, F. Zullo, L. Fiorini, & L. Saganeiti (Eds.), Innovation in urban and regional planning (Lecture Notes in Civil Engineering, Vol. 467, pp. 661–672). Springer. https://doi.org/10.1007/978-3-031-54118-6_60-Pozoukidou, G., & Chatziyiannaki, Z. (2021). 15-Minute City: Decomposing the new urban planning eutopia. Sustainability, 13(2), 928. https://doi.org/10.3390/su13020928-Sepe, M. (2022). Designing Healthy and Liveable Cities. Taylor & Francis.-Song, G., He, X., Kong, Y., Li, K., Song, H., Zhai, S., & Luo, J. (2022). Improving the spatial accessibility of community-level healthcare service toward the ‘15-Minute City’ goal in China. ISPRS International Journal of Geo-Information, 11(8), 436. https://doi.org/10.3390/ijgi11080436-Ulloa-Leon, F., Correa-Parra, J., Vergara-Perucich, F., Cancino-Contreras, F., & Aguirre-Nuñez, C. (2023). “15-minute city” and elderly people: thinking about healthy cities. Smart Cities, 6(2), 1043–1058. https://doi.org/10.3390/smartcities6020050-Verma, A., Verma, M., Rahul, T. M., Khurana, S., & Rai, A. (2019). Measuring accessibility of various facilities by walking in world's largest mass religious gathering – Kumbh Mela. Sustainable cities and society, 45, 79–86. © 2026 The Author(s).",,D_descartar_sintese,parcial,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,RQ1;RQ2;RQ3;RQ4,1,excluir_do_artigo,RQ0=FALSE; RQ1=TRUE; RQ2=TRUE; RQ3=TRUE; RQ4=TRUE; RQ5=FALSE; n_rqs=4; score=1; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_00931,2016,Scopus,,Fostering sustainable micro district heating: A tool for biomass boiler design,"Biomass micro district heating networks can represent an opportunity for small communities to comply with European directives and achieve a sustainable energy supply. To foster their adoption, a facility management provider should rely on methods and tools to properly size the biomass energy conversion system, so that it can better suit the local community characteristics and requirements. To this end, the concepts of partial and complementary degrees-hour are introduced in order to partition energy flows along the whole heating season between the biomass boiler and the fossil fuel peak load one for each possible biomass boiler size. Basing on such division, the operational profile of the plant and related costs as well as carbon dioxide equivalent emissions can be evaluated. The methodology is embedded in a decision support tool, which provides the minimum cost solutions as well as the more environment-friendly ones. Results from the application of the tool to a real case of a mountain village are discussed.",Biomass boiler design; Biomass district heating; Facility management; Renewable energy; Sustainable energy supply,D_descartar_sintese,parcial,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,RQ0;RQ1;RQ2;RQ3,3,excluir_do_artigo,RQ0=TRUE; RQ1=TRUE; RQ2=TRUE; RQ3=TRUE; RQ4=FALSE; RQ5=FALSE; n_rqs=4; score=3; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_02104,2011,Scopus,10.1080/15614263.2011.581440,Monitoring and evaluation in police capacity building operations: 'Women as uniform?',"The monitoring and evaluation (M&E) of police capacity building operations is becoming increasingly important as the international agenda expands to sustainable peace building. This paper argues that M&E practice in police capacity building inherently impacts upon the effectiveness of reform. Accordingly, we critically analyse the utilisation of conventional M&E approaches. We apply this critical analysis to the issue of gender-sensitive reform, as an example of the social aspects of police capacity building operations - illustrating the dangers of crude 'objective' measurements in complex social change processes. In conclusion we propose the incorporation of participatory approaches in the M&E of police capacity building. © 2011 Copyright Taylor and Francis Group, LLC.",capacity building; gender-sensitive reform; local ownership; monitoring and evaluation; participation; police reform,D_descartar_sintese,nao,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,,-8,excluir_do_artigo,RQ0=FALSE; RQ1=FALSE; RQ2=FALSE; RQ3=FALSE; RQ4=FALSE; RQ5=FALSE; n_rqs=0; score=-8; estrato_resumo=D_descartar_sintese; uso=excluir_do_artigo
REG_00065,2018,Scopus,10.1051/matecconf/201819506010,"Service life planning for electronics, mechanical and electrical components of a hotel building","A hotel building in Yogyakarta was studied for its service life planning of electronic, electrical, and mechanical components the building. The study aims to assess the service life of hotel buildings including its electronics, mechanical and electrical components, and estimating the service life of each of the components. Data was collected from practitioners working in building maintenance office of several hotels in Yogyakarta. The Data was carefully analysed using descriptive statistics. This paper discusses the approaches and application of the availability of reference service life and service period data can be collected and applied in life cycle costing. The results of service-life data for periodical maintenance and replacement for various electronics, both mechanical and electrical parts are also presented for life cycle planning. © The Authors, published by EDP Sciences, 2018.",,B_nucleo_descritivo,parcial,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,RQ1;RQ2,4,mapeamento_descritivo,RQ0=FALSE; RQ1=TRUE; RQ2=TRUE; RQ3=FALSE; RQ4=FALSE; RQ5=FALSE; n_rqs=2; score=4; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_07250,2023,Scopus,,A SYSTEMATIC REVIEW ON BARRIERS IN INTEGRATING BUILDING INFORMATION MODELLING (BIM) IN FACILITIES MANAGEMENT,"Building Information Modelling (BIM) and Facilities Management (FM) systems can be utilized to create a digital repository for each building component for the management of buildings, facilities, and other fixed assets. The adoption of BIM in FM is evolving, starting with the design, construction, maintenance, and operating phases of a building's life cycle for better organized, systematic, and flexible building information management. However, BIM research for facility management is still in its infancy, and implementation in this field is even l ess widespread. There is a demand to produce an up-to-date information concerning the barriers of integrating BIM with FM. Therefore, this paper conducts a systematic literature review (SLR) based on twenty (20) research publications produced from 2018 to 2022 on BIM integration in FM to examine its implementation barriers. The results show similar patterns and areas of research from four (4) insights: people, process, technology, and legal-related issues, together with the in-depth barriers of implementing BIM in FM based on these prevalent areas. The identification of these barriers can help the facility managers and authorities to successfully integrate BIM in FM which would further lead to a better performance and maintenance in asset management. © 2023, Construction Research Institute of Malaysia. All rights reserved.",Barriers; BIM; Challenges; Facility Management; Integration; Issues; Maintenance,B_nucleo_descritivo,parcial,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,RQ1;RQ5,4,mapeamento_descritivo,RQ0=FALSE; RQ1=TRUE; RQ2=FALSE; RQ3=FALSE; RQ4=FALSE; RQ5=TRUE; n_rqs=2; score=4; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_05188,2025,Scopus,10.11949/0438-1157.20250260,Research on the total heat recovery characteristics of fresh air based on modified PVDF membranes,"Reducing energy consumption in building operations requires energy-efficient management of HVAC fresh air systems. Implementing low-carbon strategies in ventilation systems is critical for sustainable development. The membrane fresh air total heat recovery device has a wide range of application potential in the field of energy saving of fresh air system due to its compact structure and high heat and moisture exchange efficiency. Polyvinylidene fluoride(PVDF) membranes were modified with graphene oxide (GO) and polyvinylpyrrolidone (PVP) to enhance heat-moisture transfer performance. The water vapor transmission rate (WVTR) was rigorously measured, and the effects of membrane composition, surface hydrophilicity, and pore microstructure on moisture permeation mechanisms were systematically analyzed. Experimental evaluations were conducted on heat recovery cores fabricated from the modified PVDF membranes within a fresh air system. The impacts of temperature, relative humidity, and airflow rate on total heat recovery efficiency (THRE) were investigated. A predictive model for THRE was subsequently developed using dimensionless parameters. The results indicate that with 0.1 g GO and 7.0 g PVP of 3641 g/(m² ·d). Compared to commercial membranes, the modified PVDF membranes exhibited 29.7% higher THRE and 33.7% greater total heat recovery capacity (THRC). The dimensionless predictive model demonstrated high accuracy, with deviations from experimental data consistently below ±5%. © 2025, Materials China. All right resevered.",energy recovery ventilation; experimental validation; film; fresh air system; heat exchange efficiency; polyvinylidene fluoride; prediction,B_nucleo_descritivo,parcial,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,RQ2,3,mapeamento_descritivo,RQ0=FALSE; RQ1=FALSE; RQ2=TRUE; RQ3=FALSE; RQ4=FALSE; RQ5=FALSE; n_rqs=1; score=3; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_05637,2025,Scopus,10.1088/1742-6596/3005/1/012030,Prefabricated concrete building based on LCA theory Research on carbon emissions,"In order to explore the key sources of carbon emissions and carbon emission structure in the life cycle of prefabricated concrete building, and to improve the energy-saving benefits in the life cycle of buildings. Based on the theory of life cycle assessment (LCA), the main carbon emission sources of each stage are analyzed, and the carbon emission accounting model of prefabricated concrete building materialization stage, operation and demolition stage is constructed. Taking a specific prefabricated concrete building as an example, the carbon emission composition in its life cycle is calculated. The results show that in the whole life cycle of assembled concrete buildings, the carbon emissions generated in the materialization stage account for 11.69 %, the operation and maintenance stage is as high as 88.17 %, and the demolition stage only accounts for 0.14 %. Therefore, when promoting the development of prefabricated concrete buildings, the construction industry should focus on the carbon emission reduction in the operation and maintenance stage. © Published under licence by IOP Publishing Ltd.",Accounting model; Carbon emissions; LCA; Prefabricated concrete building,B_nucleo_descritivo,parcial,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,RQ1,2,mapeamento_descritivo,RQ0=FALSE; RQ1=TRUE; RQ2=FALSE; RQ3=FALSE; RQ4=FALSE; RQ5=FALSE; n_rqs=1; score=2; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_00550,2017,Scopus,10.4324/9781315628011,Heritage building information modelling,"Building Information Modelling (BIM) is being debated, tested and implemented wherever you look across the built environment sector. This book is about Heritage Building Information Modelling (HBIM), which necessarily differs from the commonplace applications of BIM to new construction. Where BIM is being used, the focus is still very much on design and construction. However, its use as an operational and management tool for existing buildings, particularly heritage buildings, is lagging behind. The first of its kind, this book aims to clearly define the scope for HBIM and present cutting-edge research findings alongside international case studies, before outlining challenges for the future of HBIM research and practice. After an extensive introduction to HBIM, the core themes of the book are arranged into four parts: • Restoration philosophies in practice • Data capture and visualisation for maintenance and repair • Building performance • Stakeholder engagement This book will be a key reference for built environment practitioners, researchers, academics and students engaged in BIM, HBIM, building energy modelling, building surveying, facilities management and heritage conservation more widely. © 2017 selection and editorial matter, Yusuf Arayici, John Counsell, Lamine Mahdjoubi, Gehan Nagy, Soheir Hawas and Khaled Dewidar.",,B_nucleo_descritivo,parcial,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,RQ1;RQ4,3,mapeamento_descritivo,RQ0=FALSE; RQ1=TRUE; RQ2=FALSE; RQ3=FALSE; RQ4=TRUE; RQ5=FALSE; n_rqs=2; score=3; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_03644,2020,Scopus,10.3390/su12187702,Identifying risk indicators for natural hazard-related power outages as a component of risk assessment: An analysis using power outage data from Hurricane Irma,"Extensive use has been made of lifecycle-cost assessment to enhance the cost-effectiveness and resilience of facilities management. However, if such assessments are to be truly effective, supplemental information will be needed on the major costs to be expected over buildings' entire lives. Electricity generation and distribution systems, for example, are absolutely indispensable to industry and human society, not least in the operation of buildings and other infrastructure as networks. The widespread disruption that ensues when such power systems are damaged often carries considerable repair costs. Natural disasters likewise can cause extensive societal, economic, and environmental damage. Such damage is often associated with lengthy power outages that, as well as being directly harmful, can hinder emergency response and recovery. Accordingly, the present study investigated the correlations of natural hazard indicators such as wind speed and rainfall, along with environmental data regarding the power failure in Florida caused by Hurricane Irma in 2017 utilizing multiple regression analysis. The environmental data in question, selected on the basis of a thorough literature review, was tree density. Our analysis indicated that the independent variables, maximum wind speed, total rainfall, and tree density, were all significantly correlated with the dependent variable, power failure. Among these, rainfall was the least significant. Despite there being only three independent variables in the model, its adjusted coefficient of determination (0.512) indicated its effectiveness as a predictor of the power outages caused by Hurricane Irma. As such, our results can serve the construction industry's establishment of advanced safety guidelines and structural designs power transmission systems in regions at risk of hurricanes and typhoons. Additionally, insurance companies' loss-assessment modeling for power-system facilities would benefit from incorporating the three identified risk indicators. Finally, our findings can serve as a useful reference to policymakers tasked with mitigating power outages' effects on infrastructure in hurricane-prone areas. It is hoped that this work will be extended, facilitating infrastructure restoration planning and making societies and economies more sustainable. © 2020 by the authors.",Disaster management; Natural hazard; Power system failure; Risk management,B_nucleo_descritivo,parcial,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,RQ1;RQ2,4,mapeamento_descritivo,RQ0=FALSE; RQ1=TRUE; RQ2=TRUE; RQ3=FALSE; RQ4=FALSE; RQ5=FALSE; n_rqs=2; score=4; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_05311,2025,Scopus,10.3390/buildings15152604,A Review of the Impact of Urban Form on Building Carbon Emissions,"With the intensification of urbanization, resulting in the growing building stock, building operations have become the main contributors to greenhouse gas emissions. However, the relationship between urban form and carbon emissions remains unclear, which limits the sustainable development of cities. This study reviews the definition of carbon sources, data characteristics, and evaluation methods of carbon emissions. In addition, the impact of urban form on building carbon emissions at the macro, meso, and micro scales is reviewed, and low-carbon design strategies for urban form are discussed. Finally, the existing problems in this field are pointed out, and future research directions are proposed. Our review found that small and medium-sized compact cities tend to have less carbon emissions, while large cities and megacities with compact urban forms have more carbon emissions. The carbon reduction design of urban form at the meso scale is often achieved by improving the microclimate. Developing a research framework for the impact mechanism of building carbon emissions in a coordinated manner with multi-scale urban forms can effectively promote the development of low-carbon sustainable cities. This review can assist urban planners and energy policymakers in selecting appropriate methods to formulate and implement low-carbon city analysis and planning projects based on limited available resources. © 2025 by the authors.",building operational phase; carbon emissions; sustainability; urban form; urban planning,B_nucleo_descritivo,parcial,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,RQ4;RQ5,4,mapeamento_descritivo,RQ0=FALSE; RQ1=FALSE; RQ2=FALSE; RQ3=FALSE; RQ4=TRUE; RQ5=TRUE; n_rqs=2; score=4; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
REG_05595,2025,Scopus,10.1088/1742-6596/3074/1/012013,Study on Energy Saving and Low Carbon Renovation of Ultra Low Energy Buildings in Severe Cold Regions,"Under the general environment of environmentally friendly and low carbon development and the construction industry transformation, China's building carbon emissions in 2020 accounted for 51 per cent of the total number of carbon emissions, of which is the building operation stage accounted for 22 per cent of the total carbon emissions, and the share and trend of energy consumption are consistent with the situation of carbon emissions. Ultra-low-energy buildings have long been widely recognised as energy efficient and ecological buildings. This paper takes the project of the renovation of a complex building in primary school in Shenyang in severe cold regions as a research object, analyses the difference in energy consumption and carbon emissions between the renovated building and the original building in the operation phase, and explores the energy-saving and low carbon potentials of ultra-low-energy buildings compared with traditional buildings. Calculations based on actual cases, the renovated buildings for energy consumption is 21.66kWh/m2 and carbon emissions from renovated building is 15.88kgCO2/m2, while the original buildings for energy consumption is 58.94kWh/m2 and the carbon emission of the original building is 43.22kgCO2/m2 at the building's operational stage. The renovated building has remarkable energy efficient and low carbon potential compared to the original building. © Published under licence by IOP Publishing Ltd.",,B_nucleo_descritivo,parcial,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,RQ2;RQ4,4,mapeamento_descritivo,RQ0=FALSE; RQ1=FALSE; RQ2=TRUE; RQ3=FALSE; RQ4=TRUE; RQ5=FALSE; n_rqs=2; score=4; estrato_resumo=B_nucleo_descritivo; uso=mapeamento_descritivo
