id_unico,ano,bases_origem,doi,titulo,resumo,palavras_chave,tipo_aplicacao,dados_utilizados,resultado_principal,lacuna_identificada,resumo_suficiente_para_extracao,estrato_uso_resumo,entra_sintese_analitica_forte,entra_mapeamento_descritivo,justificativa_reavaliacao_resumo
REG_03521,2021,Scopus|WoS,10.3390/app11010257,Prioritization of factors affecting sustainability property improvement by using analytical hierarchy process and important-satisfaction model: The case of TAIPEI 101 tower,"Almost without exceptions office buildings in the world investigate the approaches of optimizing the building operation and property facilities in order to maintain the best conditions of the building from the first day of opening. For sustainable buildings, how to make continuous profit must rely on the maintenance and improvement of facilities to satisfy users. However, building managers often have trouble prioritizing improvement projects toward their sustainable objectives due to the large number of facilities that have different durability years and the importance and satisfaction of these facilities to users are also different. In the past, financial consideration was usually the only one that matters when improvement of facilities was brought up. Users feedback of satisfaction was not taken into consideration, resulting in huge expenditures did not bring in high user satisfaction. This research, by scientific analysis of the data from user feedback, applies the Analytic Hierarchy Process (AHP) using TAIPEI 101 Tower as a case study to explore the key factors affecting tenants’ willingness to lease office buildings by distributing questionnaires to real estate experts. By filtering out key indicators related to property facilities that users care about, this study used Importance and Satisfaction Analysis (IS Analysis) to identify items that need urgent improvement. This innovative analysis methodology can systematically and logically find out the priority of improvement projects, assisting building managers effectively invest limited resources in projects with substantial benefit, which is helpful for sustainable property management. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Analytic hierarchy process; Important-satisfaction model; Sustainability; TAIPEI 101; analytic hierarchy process important-satisfaction model TAIPEI 101 sustainability,estudo_de_caso,dados_de_questionario_ou_entrevista,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=sim; pontos=5
REG_05509,2025,Scopus,10.1002/bate.202500003,Evolving from smartBRIDGE Hamburg to the digital twin of the main port route of Hamburg,"Evolving from smartBRIDGE Hamburg to the digital twin of the main port route of Hamburg. A high-quality and efficient infrastructure is essential for a well-functioning economy. To achieve this, infrastructure operators in Germany face significant challenges, namely an aging infrastructure that has to deal with continuously increasing traffic loads. At the same time, the construction industry is responsible for approx. 40 % of global CO2 emissions. In times of impending climate change, the pressure to maintain infrastructure sustainably and in an environmentally friendly manner is increasing. A valid approach to improve processes is the use of digital technologies and more efficient working methods. The following article focuses on the use of digital twins of infrastructure belonging to the Hamburg Port Authority (HPA). Firstly, smartBRIDGE Hamburg – the digital twin of the Köhlbrand bridge. smartBRIDGE Hamburg demonstrates the potential of digital maintenance management and generates an objective overview of the condition of the structure based on analog and digital data. Building on these experiences, an interdisciplinary team of authors from the Bundesministerium für Digitales und Verkehr (BMDV), BIM.Hamburg, and Marx Krontal Partner haver created the report “Digitaler Zwilling von Brücken: Beitrag zum Masterplan Digitaler Zwilling Bundesfernstraßen.” In addition to the report, a living lab is provided, which makes the principle of the digital twin discoverable to a wider audience. In January 2024, Federal Minister Dr. Volker Wissing published the living lab and the report. As a result of the good cooperation between BMDV and BIM.Hamburg, a digital twin of the Hamburg main port route is now being developed at the HPA. © 2025, Ernst und Sohn. All rights reserved.",BIM; Building Information Modeling; digital twin; monitoring; predictive maintenance; structural diagnostics; structural information modeling; structural inspection,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_04289,2019,Scopus,10.1088/1757-899x/471/2/022019,Implementation of BIM Technology into the Design Process Using the Scheme of BIM Execution Plan,"Digital Revolution is one of the most up-to-date topics in the construction industry - and not even in that. According to the spreading of a new trend in Building Design, Construction and Facility Management - using of Building Information Modelling Technology and its Management, there are going to be many changes in the way to develop the design process and other phases of building life cycle. BIM Technology use is present in the whole life cycle of buildings and other constructions and is able to connect all participants of building process in effective way. BIM Technology as a new trend in building design reveals the need to set up effective processes, their parts, participants, their responsibilities, goals and the way to reach goals, etc. The main philosophy of BIM Technology's implementation into the design processes lies in the BIM Execution Plan. This Plan should be specified for specific activities in specific environment and for specific participants in the whole construction process. These processes should be well conceived and managed. That's way we can undoubtedly replace the ""M"" in BIM (Modelling) by the ""M"" as a Management. This paper contributes to the further thoughtful strategy for the specific process of the design - from the designer's point of view and implementation of BIM Technology into this process in order to make the design process more effective. There are identified possible barriers for this implementation, their main causes, proposal to remove these obstacles and outlined a possible process of effective design using BIM technology and its principles. It is important to realize, that the implementation of BIM Technology in the design process will lead to a better virtual reality of the building and thus its transformation into physical reality will lead to a better construction and allow for greater cost savings not only during construction phase, but also in other phases of the building life cycle, especially during its use. © 2019 Published under licence by IOP Publishing Ltd.",,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,nao,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=nao; pontos=3
REG_06347,2024,Scopus,10.3390/electronics13122297,Prospective Directions in the Computer Systems Industry Foundation Classes (IFC) for Shaping Data Exchange in the Sustainability and Resilience of Cities,"Sustainability and resilience in addressing construction’s environmental, social, and economic challenges rely on interoperability. A model-centred approach using standardised information structures like industry foundation classes (IFC) is essential for data sharing in architecture, engineering, construction, and facility management. Achieving complete interoperability across domains requires further research. This review paper focuses on IFC schema, highlighting upcoming developments like IFC 5 and “IFC x”, with a core emphasis on modularisation to enhance domain interoperability, improved links between building information modelling (BIM) and geographic information systems (GIS), along with IoT integration into BIM, cloud-based collaboration, and support for other advanced technologies such as augmented reality (AR), virtual reality (VR), artificial intelligence (AI), and digital twins. Through a critical examination of the IFC and an outlook towards its future enhancements, the research has the potential to offer valuable insights into shaping the trajectory of future advancements within the AEC and facility management sectors. The study’s discoveries could aid in establishing standardised data exchange protocols in these industries, promoting uniformity across projects, facilitating smoother communication, and mitigating errors and inefficiencies. Anticipating enhancements in the IFC could catalyse innovation, fostering the adoption of emerging technologies and methodologies. Consequently, this could drive the creation of more sophisticated tools and procedures, ultimately enhancing project outcomes and operational effectiveness. © 2024 by the authors.",building information modelling (BIM); geographic information systems (GIS); IFC 5; industry foundation classes (IFC); internet of things (IoT); resilience; sustainability,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,Achieving complete interoperability across domains requires further research.,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=4
REG_07047,2023,Scopus,10.3390/buildings13082061,Roles of Artificial Intelligence and Machine Learning in Enhancing Construction Processes and Sustainable Communities,"Machine Learning (ML), a subset of Artificial Intelligence (AI), is gaining popularity in the architectural, engineering, and construction (AEC) sector. This systematic study aims to investigate the roles of AI and ML in improving construction processes and developing more sustainable communities. This study intends to determine the various roles played by AI and ML in the development of sustainable communities and construction practices via an in-depth assessment of the current literature. Furthermore, it intends to predict future research trends and practical applications of AI and ML in the built environment. Following the Preferred Reporting Items for Systematic Reviews (PRISMA) guidelines, this study highlights the roles that AI and ML technologies play in building sustainable communities, both indoors and out. In the interior environment, they contribute to energy management by optimizing energy usage, finding inefficiencies, and recommending modifications to minimize consumption. This contributes to reducing the environmental effect of energy generation. Similarly, AI and ML technologies aid in addressing environmental challenges. They can monitor air quality, noise levels, and waste management systems to quickly discover and minimize pollution sources. Likewise, AI and ML applications in construction processes enhance planning, scheduling, and facility management. © 2023 by the authors.",artificial intelligence; communities; machine learning; roles; sustainable construction,revisao_sistematica_ou_bibliometrica,nao_informado_no_resumo,nao_informado_no_resumo,"Furthermore, it intends to predict future research trends and practical applications of AI and ML in the built environment.",sim,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=sim; pontos=5
REG_00988,2016,Scopus,10.1016/j.jclepro.2015.09.046,Achieving energy efficient buildings via retrofitting of existing buildings: A case study,"Retrofitting of existing buildings plays a critical role to achieve sustainable development. There are a number of factors that affect the effectiveness of building energy efficient retrofitting. These factors can be broadly categorised as technology and management. A case study approach was employed in this study to examine effective ways of building energy efficient retrofitting based on one year of monitoring. Several feasible schemes of building energy efficient retrofitting were identified according to the characteristics of the case building. The best scheme was chosen according to results of simulation, comparison and analysis. The focuses of building energy efficient retrofitting were placed on energy conservation and indoor environment quality. In particular, during the operation stage, staff can regulate the terminal unit in accordance with their own demands. Results showed that the building operation can satisfy staff's individual requirements after the retrofit. Similarly, the annual energy consumption can be reduced by 57% compared to the national average of office buildings in China. These findings provide useful inputs for the future building energy efficient retrofitting practices as well as policy making process. © 2015 Elsevier Ltd. All rights reserved.",Existing building; Indoor environment; Operation strategy; Retrofitting,estudo_de_caso,nao_informado_no_resumo,Results showed that the building operation can satisfy staff's individual requirements after the retrofit.,nao_identificavel_pelo_resumo,sim,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=sim; pontos=5
REG_01649,2013,Scopus,10.1007/978-1-4471-4781-7_15,Facilities management,"This chapter explores the discipline of facilities management and the contribution that this emerging profession makes to securing sustainable building performance. It argues that the realization of intended environmental improvements depends pivotally on the behavior of users and the on going management of the facility throughout its life. The chapter describes an alternative view of a building's evolution as seen through the eyes of the facilities manager. In doing so, it highlights a much greater diversity of opportunities in sustainable building design that extends well into the operational life. Learning scope: on successful completion of this chapter, readers will be able to: (1) demonstrate the role of facilities management in ensuring continued performance improvements with respect to sustainable objectives; (2) explore buildings as a multilayered process rather than a product; (3) explain how facilities managers consider sustainability interventions at critical points within this layered life cycle; (4) examine how whole life building economics impinges on sustainable decision making. © 2013 Springer-Verlag London. All rights are reserved.",Facilities management; Sustainable building design; Sustainable building technologies and management,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,nao,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=nao; pontos=3
REG_05606,2025,Scopus,10.1007/978-3-031-93323-3_17,Lifecycle Approaches Based BIM: Challenges and Opportunities,"Building Information Modeling (BIM) is a smart process that uses 3D models and information management to assist Architecture/ Engineering/Construction and Facility Management (AEC-FM) practitioners in design, construct and operate buildings and infrastructure more efficiently and more economically. BIM integrates new technologies and tools to facilitate the exchange of information between the different stakeholders involved in a project, from the initial conception to the final demolition. However, one of the challenges BIM is facing is how to manage all those information generated throughout the entire lifecycle of any built asset, which can span several decades and involve multiple changes and updates. Unlike the manufacturing industry (such as aeronautics or automobiles), which has established a set of procedures and standards to document and control the product development and delivery across the whole lifecycle, the AEC-FM sector is still in the process of adopting and implementing lifecycle management, assessment concepts and practices. In this paper, we review the literature on how life-cycle approaches can be integrated with BIM enabled projects in the AEC-FM sector. We also discuss some of the benefits that lifecycle approaches can bring along with the digitalization of the sector, in terms of mitigating the environmental impacts and increasing the performance of buildings. © IFIP International Federation for Information Processing 2025.",Architecture; BIM; Construction and Facility Management; Engineering; Integration; Lifecycle Approaches,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_07770,2018,Scopus,10.1080/10485236.2018.11958659,"City of Charlotte, North Carolina Facility Energy Management and Energy Star","This article provides an overview of energy management efforts for City of Charlotte facilities. It considers energy management program implementation for new construction and the continuous maintenance and improvement of existing facilities. Energy management and the pursuit of Energy Star for the City of Charlotte's building portfolio is the responsibility of the Building Services Division of Engineering & Property Management (E&PM). This department oversees the maintenance of nearly 300 facilities and assets, including five million square feet of buildings, two million square feet of roof, and over four million square feet of parking. The diverse portfolio includes police stations, fire stations, administrative buildings, museums, fleet maintenance shops, parking decks and communication towers. Energy management strategies are aligned, yet complex across the building portfolio. E&PM's focus on energy management has reduced the city's energy use intensity and energy costs. In 2016, the city readopted an updated Policy for Sustainable City Facilities, emphasizing energy efficiency and requiring a percentage reduction beyond ASHRAE 90.1 for new construction and major renovation projects. This article highlights efforts to promote energy efficiency through the city's pursuit and achievement of Energy Star certification for its facilities. ©, Copyright Association of Energy Engineers (AEE).",,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_02750,2022,Scopus,10.1007/978-981-16-7924-7_77,Developing Indicators of Green Operation and Maintenance of Green Supply Chain Management in Construction Industry,"Operation and maintenance (O&M) is the last phase of Project Life Cycle (PLC) that focused on releasing the final deliverables to the customer and followed by the use of facilities and the maintenance of the whole building. This phase is the longest phase because it covers the entire lifetime of the building. The building that is operated and maintained using the green principles will contribute to sustainability by reducing energy and resource emissions by ensuring the building facilities’ durability and availability. Green Operation and Maintenance (GOM) programs as part of Green Supply Chain Management (GSCM) in the construction process consist of work implementation and control to conserve ‘green’ materials according to environmental needs in the project. GOM concept is important because O&M phase is the determinant of whether the building that have been initiated, designed and built with green processes can be maintained to keep contributing positively to the environment. To ensure that the O&M phase is run on the green principle, it is necessary to conduct a study to develop factors that can support the application of GSCM in the O&M phase. The aim of this study is to improve the GOM concept indicators as part of the GSCM construction. The model developed has two dimensions, 12 components, and 18 indicators for the implementation of GOM. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.",Green operation and maintenance; Green supply chain management; Project life cycle,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_06917,2023,Scopus|WoS,10.1186/s12877-023-04493-x,The perceptions of food service staff in a nursing home on an upcoming transition towards a healthy and sustainable food environment: a qualitative study,"Background: Healthy and sustainable food environments are urgently needed, also in nursing and residential care homes. Malnutrition in care homes is becoming an increasing problem as populations worldwide are ageing and many older people do not consume sufficient protein, fibre, fruit, and vegetables. Nursing homes also often experience a lot of food waste. A transition in the food environment like a nursing home, involves the participation of facility management and food service staff members. This study aims to map out their perceived barriers and facilitators for this transition. Methods: A qualitative study using semi-structured interviews was conducted with food service staff members (n = 16), comprising of kitchen staff (n = 4), wait staff (n = 10), and facility management (n = 2) of two nursing homes in the Netherlands. Thematic analysis was used to derive content and meaning from transcribed interviews. Results: Four main themes were identified. Theme 1: ‘Communication, transparency and accountability in the chain’, highlighting the lack of effective communication flows and a fragmented overview of the food service chain as a whole. Theme 2: ‘Understanding, knowledge and ability of the concepts healthy and sustainable’, revealing the gap in staff’s understanding of these abstract concepts, despite perceiving themselves as having sufficient knowledge and ability. Theme 3: ‘The pampering service mind-set’, highlighting the contradiction in the staff’s shared goal of proving the highest quality of life for residents while also pampering them in ways that may not align with promoting healthy and sustainable food choices. Theme 4: ‘Transition is important but hard to realize’, describing the barriers such as existing routines and a lack of resources as challenges to implementing changes in the food service. Conclusions: Facilitators to transitioning nursing homes towards a healthy and sustainable food environment as perceived by staff members included transparent communication, accountability in the food supply chain, staff’s perceived ability and shared goal, while barriers included lack of understanding of the concepts healthy and sustainable, the current pampering mindset, and top-down decision-making. These findings provide valuable insights for nursing homes seeking to transition towards a healthier and more sustainable food environment. © 2023, The Author(s).",Barriers; Facilitators; Food Environment; Healthy; Nursing home; Qualitative research; Sustainable; Transition; Transition Sustainable Healthy Food Environment Nursing home Qualitative research Barriers Facilitators MALNUTRITION PREVALENCE NUTRITIONAL-STATUS CARE MOTIVATION RESIDENTS ABILITY OPPORTUNITY DEMENTIA WASTE,survey_ou_levantamento_com_especialistas,dados_de_questionario_ou_entrevista,nao_informado_no_resumo,nao_identificavel_pelo_resumo,sim,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=sim; pontos=5
REG_04712,2026,Scopus|WoS,10.1108/gm-05-2025-0280,Gender at play: examining disparities in the management of student leisure facilities in a technical university in Ghana,"Purpose – In Ghanaian Higher Education Institutions (HEIs), leisure facilities such as recreational spaces and informal learning zones play a role in student well-being and academic success. However, their gendered dimensions often hindered by structural barriers. This study aims to address this gap by examining students’ perceptions of gender inclusivity in leisure spaces at a technical university, focusing on accessibility, utilisation, satisfaction and the role of facilities management (FM) in fostering equitable and inclusive environments. Design/methodology/approach – A descriptive survey design was adopted, using a structured questionnaire administered via Google Forms to 360 randomly selected undergraduate students in the Department of Building Technology. Data were analysed using SPSS Version 26, employing descriptive statistics, independent samples t-tests and multiple regression analysis to examine the influence of facility-related variables on gender inclusivity perceptions. Findings – The results reveal moderate perceptions of inclusivity, with indicators such as Equal Access (M = 2.98) and Comfort Design (M = 2.82) falling below the scale midpoint. Statistically significant gender disparities were observed, with male students reporting higher satisfaction levels than females (p < 0.05). Regression analysis identified Design (β = 0.621) and Management (β = 0.596) as strong predictors of inclusive experiences. Low scores on Privacy and Safety Design (M = 2.88) highlight unmet gender-specific needs. Students preferred wellness-focused and integrative designs over gender-segregated zoning, advocating for inclusive planning without reinforcing binary distinctions. Practical implications – The study highlights the need for facilities managers and planners to adopt inclusive design principles, conduct periodic gender audits and engage users in participatory planning to meet diverse needs without reinforcing stereotypes. Academically, the study extends environmental psychology into FM through a gender lens, enriching literature on inclusive spatial design in African HEIs. Originality/value – This research pioneers the exploration of gender inclusivity in leisure spaces within Ghanaian HEIs. It bridges theory and practice in FM, offering valuable insights for policy formulation, design standards and sustainable campus development across Africa. © 2025 Emerald Publishing Limited",Gender; Ghana; Leisure Facilities; Management; Student; University; Gender Leisure Facilities Management Student University Ghana MOTIVATIONS,nao_classificavel_pelo_resumo,dados_de_questionario_ou_entrevista,"Findings – The results reveal moderate perceptions of inclusivity, with indicators such as Equal Access (M = 2.98) and Comfort Design (M = 2.82) falling below the scale midpoint.",nao_identificavel_pelo_resumo,sim,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=sim; pontos=5
REG_06133,2024,Crossref|Scopus,10.3390/su162310210,Technical Management of Residential Buildings—The Idea of Implementing Predictive Approach Elements for Sustainable Maintenance,"This article presents the issue of sustainably managing of the technical maintenance of multi-family residential buildings with diverse characteristics. The results of this research conducted on entities managing real estate in a real estate market in the city of Poznan (0.5 million inhabitants) are presented along with comments, with attention drawn to the commonness of the approaches used in building maintenance management. Of particular note is the reactive approach (which, in extreme cases, turns out to be unreliable and does not guarantee the absence of restrictions in the possibility of using housing resources) and the practical lack of application of the proactive-predictive approach. The main features of the approaches used in management are presented, and selected examples are used to demonstrate the advantage of proactive approaches in the economic, social, and environmental aspects. This article presents arguments for the implementation of proactive management strategies, including predictive maintenance. Due to financial and technical limitations, our model is presented in support of the technical management of buildings with predictive elements. The model is based on case-based reasoning (CBR). An important element of the model is the knowledge acquisition system, which uses mandatory technical condition inspections resulting from the applicable law and inspection protocols created as a result. The proposed model is not as expensive as using full predictive maintenance using sensor infrastructure devices, and at the same time allows advanced reasoning and solves the practical problems of maintaining housing resources. © 2024 by the authors.",predictive maintenance; residential building management; sustainable development; sustainable maintenance,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_00073,2018,Scopus,10.1051/e3sconf/20184802002,The challenges of adopting BIM for setting and infrastructure management of University of Minho,"The University of Minho (UMinho) is aware of the relevant role of higher education institutions in the global challenge of sustainability. The integration of sustainability values into its strategy encompasses all the fields of its activity. Taking into account the growing importance of shared knowledge resources as a reliable basis for decisions during infrastructures life cycle, the UMinho is currently undergoing an important process of implementing a 'Building Information Modelling' framework (BIM). This paper briefly describes the implementation steps that are current towards such a goal, in particular in terms of facilities management aspects. © The Authors, published by EDP Sciences, 2018.",,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,nao,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=nao; pontos=3
REG_06974,2023,Scopus,10.1063/5.0133075,The Challenges of Maintenance Work in The University of Sierra Leone,"Building maintenance is very pivotal and should be given priority by the institution. Maintenance problems often emerge if the building performance does not meet the expected requirements and the built quality. In addition, maintenance costs and maintenance of buildings are ignored during the design and construction phases, culminating in structures that are challenging and costly to maintain. The purpose of this study is to evaluate the current and potential challenges that the university's maintenance workers will face. Structured questionnaires were designed to collect data from the university's maintenance department heads and maintenance staff. The data were analyzed with Microsoft Excel (2019), Statistical Package for Social Sciences (SPSS) software, and the average index formula (AIF), and the results were then presented in tables and figures. The findings revealed that, in order of importance, the lack of a computer-based maintenance system, exacerbated by financial issues, preventive maintenance failures, and technological issues, are the current challenges faced by maintenance staff in implementing proper maintenance activities. Finally, the findings indicated that potential challenges to the effectiveness of the appropriate maintenance management system include aging inventory systems, inconsistent maintenance, a shortage of spare parts, and staff training. © 2023 American Institute of Physics Inc.. All rights reserved.",,nao_classificavel_pelo_resumo,dados_de_questionario_ou_entrevista,"The findings revealed that, in order of importance, the lack of a computer-based maintenance system, exacerbated by financial issues, preventive maintenance failures, and technological issues, are the current challenges faced by maintenance staff in implementing proper maintenance activities.",nao_identificavel_pelo_resumo,sim,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=sim; pontos=5
REG_02521,2022,Scopus,10.3390/buildings12091360,A Methodological Framework to Optimize Data Management Costs and the Hand-Over Phase in Cultural Heritage Projects,"This paper illustrates a methodological approach to optimize the data management process and to reduce costs related to information loss, from the preliminary phases to the Facility Management (FM) one. The growing concern about sustainability issues has steadily increased attention to cultural heritage’s key role. Concurrently, Europe promotes the application of digital methods for managing interventions both for new and existing buildings. The data issue, especially in heritage projects, represents a crucial aspect; data-recovering activities or shortages of information contribute to relevant expenses and discourage stakeholders. The research focuses on how procedures involving digitalization, applied to heritage projects, can improve the information workflow, supporting the hand-over stage. Although the application of digital techniques has recognized advantages, enhancements for optimizing time and cost savings are required. The research result is a methodological framework to obtain complete heritage as-built deliverables for the management phase. The defined structure is applied through a case study approach to the restoration of a historical lyric theater. Thus, the as-built model represents a database for controlling costs and maintenance procedures. In the end, the work provides a tangible contribution to the Heritage BIM (HBIM) delivery and can be a starting point for future improvements. © 2022 by the authors.",Building Information Modelling (BIM); cost control; cultural heritage; data loss; Facility Management (FM); Heritage Building Information Modelling (HBIM); information management; project hand-over,estudo_de_caso,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=4
REG_02198,2011,Scopus,10.1177/1420326x10397780,Building environmental assessment schemes for rating of IAQ in sustainable buildings,"This paper provides a review of the building environmental schemes for rating of indoor air quality which could have an important impact on health and wellbeing of occupants in sustainable homes and buildings. The majority of the building environmental assessment schemes introduced in different countries of the world are based on the BREEAM and LEED model. BREEAM has a major emphasis on energy efficiency whereas ''Indoor Environmental Quality'' and ''Health and Wellbeing'' are the most central issues for LEED. The criteria included in BREEAM, LEED and HK BEAM rating systems for assessment of indoor air quality (IAQ) are illustrated. There should be an IAQ management plan for any housing or building development, which should include a certification of the IAQ of the living spaces prior to occupancy and that low emitting materials should be used in the new build. There should also be an ongoing maintenance of the ventilation and HVAC system for the building and this should be part of an IAQ management plan for the building operation and maintenance. © 2011 SAGE Publications.",Building environmental assessment; Green buildings; Health and wellbeing; Indoor air quality; Indoor environmental quality; Sustainable development,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_03478,2021,Scopus,,LIGHTING THE WAY: OPERATION AND MAINTENACE PRACTICES FOR EMERGING UV SYSTEMS,"UV systems are emerging as a cost-effective, reliable approach to disinfect treated wastewater effluent. As these new UV systems are brought to the market, effective operation and maintenance approaches must be developed and validated to ensure that facilities using these emerging UV alternatives can maintain compliance at sustainable and reliable operating costs. Over the past several years, two emerging UV systems that have shown promise for implementation at water resource recovery facilities are HOD UV and the UVC-LED systems. With these new UV systems entering the market, there is a need to understand the operating procedures required by these new systems and to determine how to improve existing operating practices. A comparison of operational and maintenance activities of Hydro Optic Disinfection Ultraviolet light (HOD UV) and Ultraviolet Light C - light emitting diodes (UVC-LED) was made to practices employed by WRRF staff. Proper operation and maintenance activities may result in longer life, resulting in lower operating costs. Copyright © 2021 Water Environment Federation",Cooling; HOD UV; UV Transmittance; UVC-LED,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
REG_00955,2016,Scopus,,Energy savings and maintenance optimization through the implementation of GESTENSIS energy management system,"Buildings in Europe are responsible of 40% of the final energy consumption. With the aim to accomplish the European 20/20/20 targets, buildings play an important role. Moreover, public buildings should exemplify the best practices in terms of energy efficiency. In this context this paper describes an energy management system for buildings developed in the GESTENSIS project. The system is composed by 5 modules that give tools to building managers to optimize the energy consumption. The building managers have a set of metrics to understand how their building is working and to know if the building performance is decreasing. The system also supports building managers in their daily building operation, optimizing the different types of spaces (corridors, lecture rooms and PC rooms). The system also helps building managers to carry out maintenance activities. It is expected to reduce 15.26% of the gas consumption and 37.59% of the electricity consumption. © 2016 Taylor & Francis Group.",,nao_classificavel_pelo_resumo,nao_informado_no_resumo,nao_informado_no_resumo,nao_identificavel_pelo_resumo,parcial,D_descartar_sintese,FALSE,FALSE,objeto_predial=TRUE; manutencao_gestao=TRUE; sustentabilidade=TRUE; metodo_dado_resultado=TRUE; exclusao_forte=TRUE; resumo_suficiente=parcial; pontos=3
